;DES_doc_1.txt;DES_doc_10.txt;DES_doc_11.txt;DES_doc_12.txt;DES_doc_13.txt;DES_doc_14.txt;DES_doc_15.txt;DES_doc_16.txt;DES_doc_17.txt;DES_doc_18.txt;DES_doc_19.txt;DES_doc_2.txt;DES_doc_20.txt;DES_doc_21.txt;DES_doc_22.txt;DES_doc_23.txt;DES_doc_24.txt;DES_doc_25.txt;DES_doc_26.txt;DES_doc_27.txt;DES_doc_28.txt;DES_doc_29.txt;DES_doc_3.txt;DES_doc_30.txt;DES_doc_31.txt;DES_doc_32.txt;DES_doc_33.txt;DES_doc_34.txt;DES_doc_35.txt;DES_doc_36.txt;DES_doc_37.txt;DES_doc_38.txt;DES_doc_39.txt;DES_doc_4.txt;DES_doc_40.txt;DES_doc_41.txt;DES_doc_42.txt;DES_doc_43.txt;DES_doc_44.txt;DES_doc_45.txt;DES_doc_46.txt;DES_doc_47.txt;DES_doc_48.txt;DES_doc_49.txt;DES_doc_5.txt;DES_doc_50.txt;DES_doc_6.txt;DES_doc_7.txt;DES_doc_8.txt;DES_doc_9.txt;ElGamal_doc_1.txt;ElGamal_doc_10.txt;ElGamal_doc_11.txt;ElGamal_doc_12.txt;ElGamal_doc_13.txt;ElGamal_doc_14.txt;ElGamal_doc_15.txt;ElGamal_doc_16.txt;ElGamal_doc_17.txt;ElGamal_doc_18.txt;ElGamal_doc_19.txt;ElGamal_doc_2.txt;ElGamal_doc_20.txt;ElGamal_doc_21.txt;ElGamal_doc_22.txt;ElGamal_doc_23.txt;ElGamal_doc_24.txt;ElGamal_doc_25.txt;ElGamal_doc_26.txt;ElGamal_doc_27.txt;ElGamal_doc_28.txt;ElGamal_doc_29.txt;ElGamal_doc_3.txt;ElGamal_doc_30.txt;ElGamal_doc_31.txt;ElGamal_doc_32.txt;ElGamal_doc_33.txt;ElGamal_doc_34.txt;ElGamal_doc_35.txt;ElGamal_doc_36.txt;ElGamal_doc_37.txt;ElGamal_doc_38.txt;ElGamal_doc_39.txt;ElGamal_doc_4.txt;ElGamal_doc_40.txt;ElGamal_doc_41.txt;ElGamal_doc_42.txt;ElGamal_doc_43.txt;ElGamal_doc_44.txt;ElGamal_doc_45.txt;ElGamal_doc_46.txt;ElGamal_doc_47.txt;ElGamal_doc_48.txt;ElGamal_doc_49.txt;ElGamal_doc_5.txt;ElGamal_doc_50.txt;ElGamal_doc_6.txt;ElGamal_doc_7.txt;ElGamal_doc_8.txt;ElGamal_doc_9.txt;RSA_doc_1.txt;RSA_doc_10.txt;RSA_doc_11.txt;RSA_doc_12.txt;RSA_doc_13.txt;RSA_doc_14.txt;RSA_doc_15.txt;RSA_doc_16.txt;RSA_doc_17.txt;RSA_doc_18.txt;RSA_doc_19.txt;RSA_doc_2.txt;RSA_doc_20.txt;RSA_doc_21.txt;RSA_doc_22.txt;RSA_doc_23.txt;RSA_doc_24.txt;RSA_doc_25.txt;RSA_doc_26.txt;RSA_doc_27.txt;RSA_doc_28.txt;RSA_doc_29.txt;RSA_doc_3.txt;RSA_doc_30.txt;RSA_doc_31.txt;RSA_doc_32.txt;RSA_doc_33.txt;RSA_doc_34.txt;RSA_doc_35.txt;RSA_doc_36.txt;RSA_doc_37.txt;RSA_doc_38.txt;RSA_doc_39.txt;RSA_doc_4.txt;RSA_doc_40.txt;RSA_doc_41.txt;RSA_doc_42.txt;RSA_doc_43.txt;RSA_doc_44.txt;RSA_doc_45.txt;RSA_doc_46.txt;RSA_doc_47.txt;RSA_doc_48.txt;RSA_doc_49.txt;RSA_doc_5.txt;RSA_doc_50.txt;RSA_doc_6.txt;RSA_doc_7.txt;RSA_doc_8.txt;RSA_doc_9.txt
DES_doc_30.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;866.356739456;899.765525012;836.165055476;964.766292944;1015.56979081;816.052694377;914.488928309;877.913435368;781.778741077;1013.11499841;964.942485333;807.798242137;806.81100637;952.769646872;868.026497291;836.90859716;914.979781197;852.943139957;989.142052488;916.242326025;857.722565868;849.364468294;1013.84416949;890.395417778;951.099363894;1034.41384368;1382.2648082;1436.95789778;1430.79558288;1407.45586076;1435.39123587;1425.91093691;1449.31156071;1448.42328067;1433.76915855;1437.11238252;1442.06241196;1406.5475463;1437.31624913;1391.64075824;1413.23529534;1328.88073204;1445.13459581;1386.37873613;1362.7486929;1373.29749144;1425.84711663;1378.81035679;1376.76359626;1445.91977647;1380.95112151;1415.44833887;1377.18916638;1410.20920434;1398.74801162;1332.20869236;1441.7884727;1446.81788764;1406.88094734;1405.12704052;1417.80816756;1424.97578927;1414.04526094;1394.07890738;1370.93690592;1438.76335789;1422.61097985;1349.43321435;1432.04189883;1434.20709802;1420.74205963;1388.60433529;1422.25103269;1444.29775324;1348.57554479;1459.69174828;1409.85814889;1420.38938323;1360.20072048;1381.98552814;1366.54015675;1398.64291368;1405.29498683;1359.8477856;1373.26690778;1394.89712882;1388.5431214;1420.38938323;1351.09807194;1409.17493591;1379.35637165;1409.21822299;1409.85814889;1420.38938323;1360.20072048;1381.98552814;1366.54015675;1398.64291368;1360.20072048;1405.29498683;1359.8477856;1373.26690778;1394.89712882;1388.5431214;1351.09807194;1409.17493591;1379.35637165;1336.60166093;1408.86124228;1381.98552814;1382.69374773;1388.76995935;1394.03945425;1372.1115115;1313.40625855;1396.81852794;15111.1985627;1409.85814889;1420.38938323;1360.20072048;1366.54015675;1381.98552814;1398.64291368;1405.29498683;5029.87892498;1409.85814889
DES_doc_31.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;701.876057435;865.712423383;839.343791304;921.773290999;826.199733721;846.767972942;824.602934751;809.03646395;869.212287074;836.361166004;790.779362401;916.317630519;931.580377638;848.082543152;830.940431078;823.329824554;851.154510063;895.715356573;854.620383562;914.111590562;926.83655517;907.995594703;867.632410644;867.656614105;925.552807786;1665.92556857;1680.82777226;1692.49638109;1671.57410844;1702.86405799;1719.00610819;1719.53831013;1705.50051305;1690.04201131;1682.35727478;1713.38261927;1655.01419933;1708.38051967;1684.19535684;1665.79770681;1605.24702149;1709.59293401;1622.62318485;1646.28308623;1678.368851;1685.92645154;1661.85378418;1646.95780152;1687.22612592;1665.84272967;1650.63442349;1637.01130112;1699.83763931;1641.79657692;1624.88953471;1701.81902681;1714.70755524;1650.87613103;1664.75103244;1693.17925808;1665.14503873;1695.15073076;1703.13945407;1649.03729491;1682.07312564;1717.02416989;1648.92753025;1694.5648409;1714.44276662;1685.33260812;1653.23984951;1703.10481181;1744.84784437;1637.89499053;1740.32525696;1701.88601263;1685.05311489;1639.55786723;1669.05602063;1664.03064876;1660.90457282;1675.00208955;1645.85600828;1657.44984841;1696.55061817;1673.1527127;1685.05311489;1635.53538635;1704.76274009;1638.67385407;1652.28205825;1701.88601263;1685.05311489;1639.55786723;1669.05602063;1664.03064876;1660.90457282;1639.55786723;1675.00208955;1645.85600828;1657.44984841;1696.55061817;1673.1527127;1635.53538635;1704.76274009;1638.67385407;1588.10264152;1675.71417611;1669.05602063;1632.95254065;1654.34216533;1661.6786693;1675.52200821;1614.61945981;1677.9737781;15138.4079084;1701.88601263;1685.05311489;1639.55786723;1664.03064876;1669.05602063;1660.90457282;1675.00208955;5113.50427789;1701.88601263
DES_doc_32.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;877.475925596;832.424170721;878.851523296;887.204598726;908.904835503;859.086724377;903.517570388;1021.81603041;906.425948437;856.07476309;934.913899779;886.409611861;884.609518375;899.678831584;860.794981398;912.601775146;924.935673439;882.779700718;965.319636183;1020.78107349;871.50215146;896.139498069;949.878939655;939.080401244;1697.05450708;1727.15720188;1725.96234026;1695.44448449;1734.67806812;1733.50800402;1766.23837576;1744.16856983;1710.67472069;1725.44371105;1738.08630396;1676.20464144;1735.70101112;1728.58901998;1687.87914259;1641.13801979;1748.71667231;1681.66524612;1677.15294473;1703.91431709;1708.5157301;1684.45836992;1656.50958343;1724.45933556;1687.77664399;1698.08421464;1673.81779176;1726.78950657;1698.1860911;1648.39497694;1745.28221214;1761.17744705;1694.15878831;1714.80786096;1706.4424983;1677.37234984;1731.5975283;1732.68289078;1689.17968257;1726.57290608;1735.28556728;1670.77107947;1752.21631085;1716.59138994;1726.01969861;1689.92662563;1727.68226245;1772.64040347;1655.557912;1771.63032261;1706.69446592;1684.00712588;1668.87626863;1689.95976283;1696.30244945;1704.2083206;1707.348822;1663.56244247;1672.8616201;1709.11848624;1674.47842626;1684.00712588;1647.17090795;1715.95104825;1665.20989668;1692.81776928;1706.69446592;1684.00712588;1668.87626863;1689.95976283;1696.30244945;1704.2083206;1668.87626863;1707.348822;1663.56244247;1672.8616201;1709.11848624;1674.47842626;1647.17090795;1715.95104825;1665.20989668;1628.33657454;1695.30941129;1689.95976283;1657.78406314;1677.01460936;1685.74375277;1688.17416163;1620.06543078;1693.82230473;15141.7518141;1706.69446592;1684.00712588;1668.87626863;1696.30244945;1689.95976283;1704.2083206;1707.348822;5117.13767648;1706.69446592
DES_doc_33.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;755.175476297;757.684630965;799.071961716;926.713547975;818.479077314;843.482068571;957.982254533;861.12600704;754.499834327;839.859512061;892.750805096;825.895877215;826.797435893;858.577893962;830.615434482;884.474985514;866.160493211;849.456296698;911.446103727;925.275094229;832.50105105;920.825716409;966.104549208;1477.22645522;1535.50903612;1519.87302101;1483.40351894;1515.60680917;1520.57160305;1538.0156046;1534.47776132;1497.92856973;1522.23257093;1540.78356689;1482.86074869;1556.11117855;1503.59835062;1505.11461358;1437.22927886;1518.28192375;1471.13357653;1495.72056214;1474.67487942;1507.19474521;1490.23957805;1474.0800521;1515.24057496;1478.43024861;1494.81972157;1469.79454347;1556.73889911;1498.91894377;1457.81274518;1511.51182595;1534.97035802;1494.51262959;1499.9479991;1507.15161812;1481.06043091;1523.31808891;1497.61477023;1493.09142386;1515.02145199;1533.00489236;1476.73965207;1523.03578422;1519.46569557;1516.87573651;1491.8612536;1531.21259138;1558.2137209;1449.2881011;1584.30615728;1510.71307666;1484.51204104;1451.21673088;1486.05585359;1488.18816015;1474.25370951;1489.94362309;1472.40823144;1451.82919106;1489.77380833;1473.87041493;1484.51204104;1441.52488706;1513.28120321;1463.5074308;1494.25901369;1510.71307666;1484.51204104;1451.21673088;1486.05585359;1488.18816015;1474.25370951;1451.21673088;1489.94362309;1472.40823144;1451.82919106;1489.77380833;1473.87041493;1441.52488706;1513.28120321;1463.5074308;1426.62118308;1473.30920041;1486.05585359;1453.60379746;1467.06237086;1471.1757203;1485.72137361;1438.86969528;1463.24570732;15119.3345092;1510.71307666;1484.51204104;1451.21673088;1488.18816015;1486.05585359;1474.25370951;1489.94362309;5059.84663799;1510.71307666
DES_doc_34.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;745.424711155;923.939391952;914.654032955;854.972514178;885.69069093;964.874085049;895.621571871;834.293713269;941.356468082;919.605350137;932.218858423;911.702802453;877.513532659;885.581165111;900.063331105;890.203347556;1002.70035404;985.17409629;893.652057571;930.319300026;915.514063245;942.045646452;1663.46806402;1688.36785091;1699.21452442;1656.17450771;1696.98850909;1715.94288949;1734.39787823;1717.87834261;1660.82148348;1687.28480109;1710.08479322;1656.06581995;1722.59629629;1685.24597611;1698.24968718;1626.07871888;1685.78468376;1645.9744834;1661.90132078;1666.46092063;1687.22316248;1640.03048752;1646.89586799;1668.16845672;1651.22984469;1657.24108083;1630.97639468;1716.85526472;1672.56270436;1619.53944071;1713.68375145;1712.13784492;1670.43407532;1677.80451781;1676.77368777;1663.36406117;1698.53937252;1689.05002886;1665.65302509;1677.37175367;1698.32564604;1641.80936774;1706.12777951;1707.58367291;1704.33212726;1657.61756747;1685.53492993;1749.05460178;1626.82267011;1747.16112594;1692.21097975;1650.35632516;1612.50736432;1672.10645594;1664.40980531;1633.26299168;1672.53579932;1643.50114086;1642.01400725;1707.53096604;1661.87785351;1650.35632516;1618.7853471;1698.7866258;1616.0668303;1661.11348198;1692.21097975;1650.35632516;1612.50736432;1672.10645594;1664.40980531;1633.26299168;1612.50736432;1672.53579932;1643.50114086;1642.01400725;1707.53096604;1661.87785351;1618.7853471;1698.7866258;1616.0668303;1601.06589496;1643.85948305;1672.10645594;1635.88569283;1635.85451676;1646.91286958;1664.10937141;1631.74569097;1663.05802665;15138.9070279;1692.21097975;1650.35632516;1612.50736432;1664.40980531;1672.10645594;1633.26299168;1672.53579932;5114.37132011;1692.21097975
DES_doc_35.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;909.339320606;923.792184422;851.815707768;953.303729144;984.805564566;848.225205945;860.868166446;1029.5523299;904.291988243;959.853113763;938.433801608;899.561004046;906.687377214;901.975609426;872.950170399;1009.50086677;1090.12568083;950.822801578;944.439516327;926.875396156;997.248213836;1731.18167735;1777.47348785;1754.08152604;1731.70667262;1755.69017768;1752.31960555;1791.66849612;1770.7879602;1730.69523603;1764.2097381;1773.71530974;1716.12412139;1785.39071354;1739.18486654;1743.03413621;1686.28763857;1758.94286434;1738.82834115;1738.09378343;1734.63367891;1747.34770438;1727.38414952;1728.42471632;1746.00859104;1712.53788279;1739.75113163;1691.17296573;1782.51058903;1736.12384351;1684.53079521;1770.69760264;1788.22481808;1739.71951762;1768.62602039;1743.84345628;1703.87440852;1772.14389935;1730.97140358;1739.20844064;1735.39275094;1769.26538428;1708.3073494;1775.87330629;1758.06541403;1758.04152397;1717.25129204;1760.76403871;1806.18492962;1674.51903542;1827.37571397;1750.45479805;1734.82102823;1675.01402979;1741.23404515;1723.60378278;1735.28326218;1736.33810072;1717.48478887;1684.3752551;1767.23116767;1727.25388985;1734.82102823;1706.76536173;1762.18103497;1689.85028923;1728.0862247;1750.45479805;1734.82102823;1675.01402979;1741.23404515;1723.60378278;1735.28326218;1675.01402979;1736.33810072;1717.48478887;1684.3752551;1767.23116767;1727.25388985;1706.76536173;1762.18103497;1689.85028923;1667.95023907;1733.86158617;1741.23404515;1694.24496458;1727.69441742;1731.02570749;1743.70410334;1692.30316433;1722.15272261;15145.8594342;1750.45479805;1734.82102823;1675.01402979;1723.60378278;1741.23404515;1735.28326218;1736.33810072;5137.91786622;1750.45479805
DES_doc_36.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;786.185728693;756.132263562;772.860918924;971.633675826;885.674883916;782.726005701;817.611154523;910.840271398;799.024405134;842.788229628;891.9260059;808.572816758;828.478122825;855.896021722;799.461068471;898.883752217;896.282321593;826.863954953;863.234614691;921.504205091;1492.10656456;1560.29676664;1551.65202285;1533.33492754;1546.28910622;1555.02282941;1562.31174866;1560.13845539;1528.80934063;1541.52457003;1574.62312951;1504.36298811;1565.192001;1534.4451766;1514.94092294;1457.28651953;1557.86520598;1494.86521132;1504.93720799;1515.31712852;1540.73878383;1513.83816837;1506.28616139;1509.86357;1490.17985492;1524.62782344;1517.62380055;1559.11192671;1519.25968814;1484.04043072;1555.0260448;1571.22881847;1491.67154562;1534.10234339;1550.05290232;1515.26499333;1539.18354981;1538.40826831;1485.24476097;1519.64140507;1557.5378005;1488.09005104;1546.42490927;1531.93537723;1546.59044352;1497.88717866;1539.8707738;1590.58291202;1473.14357752;1591.14047149;1521.37043484;1529.86404625;1483.15339733;1489.1359911;1498.6200319;1537.20005204;1526.8136756;1487.98588703;1496.39967923;1534.7253826;1536.7966684;1529.86404625;1503.41611006;1545.81952375;1483.46014439;1544.76276496;1521.37043484;1529.86404625;1483.15339733;1489.1359911;1498.6200319;1537.20005204;1483.15339733;1526.8136756;1487.98588703;1496.39967923;1534.7253826;1536.7966684;1503.41611006;1545.81952375;1483.46014439;1479.57967004;1528.57253672;1489.1359911;1500.76580451;1499.22646722;1509.33296525;1503.52053528;1485.80954365;1512.9276255;15122.634625;1521.37043484;1529.86404625;1483.15339733;1498.6200319;1489.1359911;1537.20005204;1526.8136756;5064.36787763;1521.37043484
DES_doc_37.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;712.474560949;834.095917746;921.755932989;838.244594376;824.378553821;909.679064286;923.119710547;890.108982092;824.776333317;848.426779398;858.254041645;868.442283632;860.160450149;945.125388507;1017.35048041;853.515084811;848.480995662;849.533989903;914.523919862;1665.70945846;1728.37033069;1695.8030546;1693.93978642;1701.2959766;1699.76704286;1717.30137134;1697.17765717;1682.72635922;1714.48826184;1711.88667849;1659.78552831;1705.56852691;1694.03600906;1684.39840893;1596.64961717;1716.23250173;1688.18660106;1654.73985871;1681.10320921;1684.92195665;1660.93166626;1668.8732726;1678.10190394;1630.02085876;1677.03667223;1662.48067658;1719.77440381;1678.11978118;1646.7373804;1692.11879016;1742.34956309;1670.27063675;1708.40744555;1679.47610879;1670.24549094;1699.66526116;1705.24836901;1655.14531084;1661.01715825;1704.97155401;1660.16866613;1701.8965891;1702.12631729;1703.59854426;1673.11207036;1702.07696653;1755.1341829;1615.03560332;1755.17520493;1682.50170877;1678.43498534;1631.67398705;1662.44157792;1661.8363337;1655.03293019;1671.78228248;1639.95121879;1649.59631425;1678.56843769;1679.01876106;1678.43498534;1661.04184174;1680.9402131;1631.89092773;1679.48087217;1682.50170877;1678.43498534;1631.67398705;1662.44157792;1661.8363337;1655.03293019;1631.67398705;1671.78228248;1639.95121879;1649.59631425;1678.56843769;1679.01876106;1661.04184174;1680.9402131;1631.89092773;1619.34060654;1700.1370533;1662.44157792;1660.53425138;1648.57028968;1656.28318835;1658.43721618;1641.38112576;1665.27595311;15138.5348036;1682.50170877;1678.43498534;1631.67398705;1661.8363337;1662.44157792;1655.03293019;1671.78228248;5115.73787444;1682.50170877
DES_doc_38.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;808.766962728;835.242479763;811.335935356;742.649311587;816.449631024;862.928734022;845.07396126;755.064235678;822.065690806;835.383744156;831.740344098;763.325618593;811.794308923;889.504356369;791.839630228;789.746794865;801.812945767;828.503470119;1571.49737512;1607.45077685;1592.96327641;1579.78732746;1595.58703931;1587.61204329;1626.37080643;1627.70328991;1577.61592284;1567.92729423;1615.16686444;1533.19144271;1607.13782856;1577.28817912;1576.96861097;1495.43237895;1619.06022124;1550.63083937;1546.03492845;1573.15415646;1581.15211159;1559.96410215;1558.01347876;1558.614128;1542.75208637;1572.2455279;1568.68416197;1606.95861801;1561.09512843;1542.57123012;1569.27116841;1637.76921451;1572.86299467;1603.1494004;1591.13921453;1556.86158665;1593.15787039;1593.41143463;1540.52718249;1565.87738984;1599.68121824;1538.35951585;1603.46437441;1604.33101323;1602.61349052;1538.89440833;1603.76681597;1658.13509703;1517.9281933;1652.93436046;1579.0516141;1570.54703846;1525.88400608;1531.03559723;1529.5169172;1535.56829871;1589.8760958;1538.06501813;1528.41748223;1568.92064809;1564.93258641;1570.54703846;1543.38847994;1580.52459646;1516.82497342;1586.63354307;1579.0516141;1570.54703846;1525.88400608;1531.03559723;1529.5169172;1535.56829871;1525.88400608;1589.8760958;1538.06501813;1528.41748223;1568.92064809;1564.93258641;1543.38847994;1580.52459646;1516.82497342;1518.35437234;1563.7064942;1531.03559723;1521.03057168;1545.70954581;1547.6730921;1560.77352617;1537.87450723;1546.76759728;15127.1247764;1579.0516141;1570.54703846;1525.88400608;1529.5169172;1531.03559723;1535.56829871;1589.8760958;5084.83687054;1579.0516141
DES_doc_39.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;959.555105244;743.299401318;715.038460504;827.45392621;861.473156866;834.374016853;813.754262662;808.889362027;857.872950967;850.067056179;829.604725155;817.700434144;843.021945147;869.459602282;821.393937158;808.480055413;943.323910436;1556.0816174;1573.49356529;1571.8333245;1532.71001824;1597.05478929;1585.09494984;1589.5980624;1604.85762608;1563.22871007;1575.65732315;1607.92412756;1524.84359854;1598.00312891;1571.08306591;1547.87854821;1480.31145372;1602.20473099;1549.39407511;1543.94235644;1550.33609259;1589.95094264;1542.24381989;1531.8302778;1555.0504815;1535.91796656;1541.39741793;1529.17886462;1608.77095946;1530.63842889;1500.90705908;1580.87001363;1612.51294568;1549.69868039;1543.89831271;1599.46616094;1547.08241539;1589.70877836;1578.08998476;1541.97535648;1568.64846285;1599.99249998;1510.65350097;1571.91093895;1571.88103876;1579.79682238;1555.28453988;1578.51449154;1617.22107332;1509.35217892;1623.51778555;1565.06357698;1572.48847373;1535.91536225;1537.30023092;1543.94624259;1551.19373387;1565.69984352;1514.17304163;1543.51611589;1561.06438048;1558.34527625;1572.48847373;1523.24325044;1570.15668008;1518.33000366;1563.40269924;1565.06357698;1572.48847373;1535.91536225;1537.30023092;1543.94624259;1551.19373387;1535.91536225;1565.69984352;1514.17304163;1543.51611589;1561.06438048;1558.34527625;1523.24325044;1570.15668008;1518.33000366;1498.99166108;1555.05112456;1537.30023092;1520.24537493;1528.40766813;1524.51041321;1547.87919425;1511.95568718;1572.01399485;15125.7561133;1565.06357698;1572.48847373;1535.91536225;1543.94624259;1537.30023092;1551.19373387;1565.69984352;5077.51573114;1565.06357698
DES_doc_4.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;901.251352287;873.389947274;1021.78667049;961.387538925;981.337862308;869.931031749;936.024572327;911.664411941;958.656351359;969.777294022;926.028077328;999.379807681;945.349670757;899.294167667;907.411703694;962.116417072;1773.26478564;1788.48371533;1803.47331558;1789.60386678;1815.69270528;1827.09879317;1834.2388067;1808.44850632;1791.18675743;1786.5027288;1820.1071397;1757.4117332;1838.48035072;1788.78059023;1790.18490665;1723.35138611;1799.70053064;1745.9765176;1769.17720989;1759.51697917;1803.57755586;1768.94544857;1781.15131306;1793.06943535;1765.19517334;1783.58683556;1732.47279921;1822.96681264;1786.9997202;1751.78137905;1809.93093791;1829.30587929;1786.95439226;1785.39967514;1785.50385046;1791.49155733;1794.63311014;1788.11241257;1773.05555469;1793.24956434;1812.28088331;1755.01851842;1788.29415925;1820.55156477;1818.61760687;1765.0869667;1794.80472475;1864.13143313;1742.32545754;1864.37281679;1791.55686485;1772.39386142;1745.13151367;1763.15852946;1736.53505579;1749.53308057;1776.8218819;1745.01289394;1770.17739224;1785.20531032;1761.00198751;1772.39386142;1741.04681155;1771.38081733;1723.33339781;1766.67257861;1791.55686485;1772.39386142;1745.13151367;1763.15852946;1736.53505579;1749.53308057;1745.13151367;1776.8218819;1745.01289394;1770.17739224;1785.20531032;1761.00198751;1741.04681155;1771.38081733;1723.33339781;1710.08596275;1791.84932402;1763.15852946;1727.13867422;1760.499929;1742.0619966;1792.80171798;1737.46999974;1769.82372004;15149.4854698;1791.55686485;1772.39386142;1745.13151367;1736.53505579;1763.15852946;1749.53308057;1776.8218819;5149.8471822;1791.55686485
DES_doc_40.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;763.746031086;959.222601902;863.093274218;842.667194093;846.60970937;863.412995038;915.17320765;820.062192763;839.223450578;901.200310697;973.964065046;921.058087202;868.600023026;902.741380463;989.06117101;1685.42279562;1723.80683373;1690.14733086;1697.88103235;1747.78373948;1707.88816964;1745.26043902;1747.1491064;1692.87625065;1695.56539243;1737.75890157;1672.02751174;1757.5983614;1705.01378294;1702.85290028;1630.67102752;1713.08668782;1688.72555497;1694.88465684;1690.1070972;1702.21032778;1691.8628786;1692.66417224;1699.84469879;1670.85906048;1701.26893818;1669.44062488;1742.92340623;1700.21528049;1637.71059714;1709.2670944;1734.01499417;1691.52830304;1700.65046379;1729.07952391;1681.38871175;1742.47984206;1710.15496374;1678.50528745;1699.50110327;1739.66548509;1662.30983875;1719.26786744;1721.69161002;1755.1444385;1700.90093774;1731.71706696;1775.06901274;1660.07951617;1773.0313026;1700.47993225;1689.63664733;1659.2938257;1696.22168363;1683.08347981;1683.04604809;1672.57705353;1664.5113397;1660.77632449;1708.21075983;1695.44920301;1689.63664733;1666.57733094;1729.00607286;1645.24223141;1680.65403935;1700.47993225;1689.63664733;1659.2938257;1696.22168363;1683.08347981;1683.04604809;1659.2938257;1672.57705353;1664.5113397;1660.77632449;1708.21075983;1695.44920301;1666.57733094;1729.00607286;1645.24223141;1618.08590625;1681.0657334;1696.22168363;1656.01992742;1679.0318639;1648.51023655;1688.90733908;1661.44154276;1680.57549667;15140.7615396;1700.47993225;1689.63664733;1659.2938257;1683.08347981;1696.22168363;1683.04604809;1672.57705353;5121.10730214;1700.47993225
DES_doc_41.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;757.237083086;854.825128316;756.686196517;748.006684462;817.474158613;716.505408214;835.374167664;785.099993631;737.408977434;749.937330715;872.384089722;776.85391162;838.01789957;911.111409214;1385.95526623;1400.98893643;1414.09405628;1376.50354159;1426.93657883;1419.88802375;1427.61689539;1438.43108976;1403.56973464;1412.43336126;1448.24169254;1362.41550197;1447.88535458;1387.89552921;1376.70766686;1335.33815942;1429.39077932;1360.40435165;1385.10793803;1365.2003516;1398.85739087;1389.07595185;1368.19296885;1394.47122595;1373.53776796;1381.97901576;1375.54207497;1440.99757113;1376.60451837;1372.18220364;1405.35547105;1442.52071042;1380.7360356;1412.36609985;1411.55800448;1380.28402874;1413.53669921;1402.77510671;1389.33653231;1395.84454722;1418.98696259;1368.49113991;1406.55821067;1415.76551731;1417.34893375;1375.51808421;1414.31043268;1456.55827209;1347.11469445;1469.1106153;1411.45952829;1399.46346862;1342.31665415;1358.01178198;1380.68823418;1387.23610103;1415.55148264;1354.16468718;1358.32912065;1402.77938394;1370.09050796;1399.46346862;1370.34010377;1432.06354608;1341.94858322;1397.88983829;1411.45952829;1399.46346862;1342.31665415;1358.01178198;1380.68823418;1387.23610103;1342.31665415;1415.55148264;1354.16468718;1358.32912065;1402.77938394;1370.09050796;1370.34010377;1432.06354608;1341.94858322;1322.02420553;1385.25665492;1358.01178198;1350.33921664;1366.63455247;1357.61113726;1401.81168493;1354.46816131;1373.85152036;15109.361138;1411.45952829;1399.46346862;1342.31665415;1380.68823418;1358.01178198;1387.23610103;1415.55148264;5031.41252533;1411.45952829
